,id,text,created_at
16,1236093104333230082,"@PhilPinfold @MadeleinaKay Oh an ‘alternative facts’ you never had any buddy, just #fear

https://t.co/63npPiESFg",2020-03-07 00:55:36
17,1236088306581917699,"@DebbiAlmontaser @BernieSanders Oh, for the love of.....stop it with the ""Whose side are you on?"" The message is just terrible! It's going to scare people away, not bring them into #BigUs! Get serious about the #fear people feel about #BernieSanders2020. It's real!",2020-03-07 00:36:32
18,1236087856021393408,"@dkharlem @meaganmday We have a lot of #fear to overcome. A Biden surrogate said to @mehdirhasan she was so afraid of a #Bernie presidency, she would leave the presidential slot blank. We have to #empathize with this fear, and take it seriously.",2020-03-07 00:34:44
19,1236087852905177092,Mistral Dawn's Musings: A #MarketPlace For #Fear? https://t.co/wmhqLYM8GP,2020-03-07 00:34:44
20,1236087288079122432,"@briebriejoy @lsarsour So a member of #Biden's team is officially, in the media, on TV, saying Biden-or-Bust.  Listen to the #fear in her voice. #Empathize with it. I know it's easier to scream hypocrite, but try.  It is that fear that we must overcome. #Bernie, get real about it! #NotMeUs #BigUs",2020-03-07 00:32:29
21,1236087134538338304,"Dont allow Fear to hold you back from what you love to do.
On the other side of fear is everything you've asked for. 😊🙏

#Fear #CHANGE #Achievers",2020-03-07 00:31:52
22,1236086436547284993,@ConOfCombat @hagfish118 Khabib immediatly took a step back after the kick. #Fear,2020-03-07 00:29:06
23,1236083264642846725,AGAINST ALL ODDS - Elon Musk (Motivational Video) https://t.co/rrvy77XmfJ #ElonMusk #Tesla #goals #fear #failure #motivate #motivation #obstacles,2020-03-07 00:16:30
24,1236079188563685377,"📣 New Podcast! ""The Other Gods"" on @Spreaker #allegory #anxiety #atal #barzai #discovery #divinity #dunsany #expectation #fear #gods #lovecraft #success https://t.co/YkqA6R0mc5",2020-03-07 00:00:18
25,1236079023895142400,"Stay safe out there, folks. Stay hydrated, wash your hands, cover your mouth when you cough, etc. No more #CNN #panickbuying #justsayno to #fear simply take care of your body &amp; it will take care of you. #OsmosisJones https://t.co/Dtfl88BX2F",2020-03-06 23:59:39
26,1236076044685373440,AUSTIN CANCELS #SXSW #SXSW2020 - Austin does NOT have ANY confirmed cases of #coronavirus #Covid19 https://t.co/81o5nCiMqc #FUD #fear #panic #pandemic #hysteria,2020-03-06 23:47:48
27,1236074775086108675,"We're fighting for a place, That we can call home, Looking for a way, Not to be alone #Fear #LeaveOutAllTheRestDemo",2020-03-06 23:42:46
28,1236074535956312064,"#coronavirus fears? Reality check time...
https://t.co/8ke0lXQ6Hs

#COVID19 #CoronavirusOutbreak #fear #massmedia",2020-03-06 23:41:49
29,1236074197438418944,Why does turbulence on a flight feel worse than it is? https://t.co/GKsapz5hnx #turbulence #airline #flying #fear,2020-03-06 23:40:28
30,1236071795427618816,Mm hmm. I just want to minimize the fecal matter on my hands and make my pits smell less worse. #Fear https://t.co/o7BdlTYQ6t,2020-03-06 23:30:55
31,1236071593731854336,Is autopilot regularly used to land on airliners? https://t.co/TBdQGnnlfM  #aiirlines travel #fear #flying https://t.co/H7z4JIjItX,2020-03-06 23:30:07
32,1236070322539040769,Don’t be afraid to change your mind.  https://t.co/1C0prI2MKW #mind #decisions #fear,2020-03-06 23:25:04
33,1236069484189777920,#fear is not the reason to stop our lives.  #conferences #conventions canceling and corporations mandating “non essential” travel for their employees.  Fear takes root so quickly and harder to pull out of it.  Fear is not fact!! #fearisnotfact #fearisnotreal #travel,2020-03-06 23:21:44
34,1236069368242376704,"Use your energy to build the #world you want to live in! 
Don't give in to #fear, 
#RiseUp with #LOVE. 

#advice #FocusIsFuel #goodvibes",2020-03-06 23:21:17
35,1236068176343044096,The media is an embarrassment to our country! #EnemyOfThePeople  #COVIDー19 #fear,2020-03-06 23:16:32
36,1236066928931639296,"Stay safe out there, folks. Stay hydrated, wash your hands, cover your mouth when you cough, etc. No more #CNN #panickbuying #justsayno to #fear simply take care of your body &amp; it will take care of you. #OsmosisJones #leaveordinarybehind https://t.co/BBLH0B5GeE",2020-03-06 23:11:35
37,1236066851089788930,"As coronavirus jolts trading, stock pros confess ‘we don’t know what’s going on’
https://t.co/rAJsbmZYwU

@realDonaldTrump CAUSES more
#Fear on the #Coronavirus.",2020-03-06 23:11:16
38,1236066493768634370,Freedom from fear is by freedom from faith in Christ. — the Oracle. #free #freedom #fear #faith #livebyfaith https://t.co/SFHHwhaQRO,2020-03-06 23:09:51
39,1236064804026159104,No #fear #Jesus takes care of you https://t.co/Qhy5ypHG4m  #JesusLoves #JesusSaves #Jesusistheway #follow https://t.co/E2dHlNy0Ng,2020-03-06 23:03:08
40,1236064536144351234,"Let's talk about Releasing Fear, Anxiety, Worry, Panic and Frayed Nerves https://t.co/n6nNEjjchZ This playlist of my videos focusing on ways to release all of those things that hold you back might be just the ticket you're looking for right now. #Anxiety #Fear #Worry #YouCanDoIt",2020-03-06 23:02:05
41,1236064415440609284,"Iran might use 'force' to stop travel as coronavirus spreads #WHO #Iran #Doomsday #CoronaVirus #Fear ☠
https://t.co/Ah8JWLUZte",2020-03-06 23:01:36
42,1236064145096785925,"Traveling amid the coronavirus outbreak: What you need to know #USA #CDC #WHO #Coronavirus #Doomsday #Fear ☠😷☠
https://t.co/NvbODLhUSc",2020-03-06 23:00:31
43,1236063847758344193,"Is coronavirus outbreak deadly as SARS, MERS? Mayo Clinic virologist Dr. Matthew Binnicker explains #US #CDC #Coronavirus #WHO #China #Doomsday #Fear ☠😷☠
https://t.co/zKWPojSmsw",2020-03-06 22:59:20
44,1236063523106668544,Our Present Fears • David Wilkerson • Read short article: https://t.co/KArH07U2in • #DWdevos #Coronavirus #Fear https://t.co/RkF5W8LBuf,2020-03-06 22:58:03
45,1236063052241354752,"FEAR = HOLDS YOU BACK 🥺

LOVE = COMPELS YOU FORWARD 😁

#fear #faith #love",2020-03-06 22:56:11
46,1236062625886343168,"“Love should not be something we have to fight to survive.”

Available on Amazon. Find out more here: https://t.co/MugW6d8tj2

#relationships #relationshipgoals #seechoosedo #selfawareness #selfcare #fear #anxiety #life #identity #authentic #love https://t.co/Xw3gtKtp4z",2020-03-06 22:54:29
47,1236062387708575746,⁦@rookzie⁩ talks #trust #fear #vision with ⁦@FACTORCanada⁩ #IWD2020 #inspiration https://t.co/dsFdcI0eFQ,2020-03-06 22:53:32
48,1236061755467538433,"Are you listening to your #heart or #fear? Behind the scenes insights w/ #Heartstyles #AboveTheLine w/ @StephenKlemich @MaraKlemich 
#podcast (21:00) https://t.co/zj2lw1Uwax

#Love #Humility #Pride #faith #Christian #spirituality 
#SmallBusiness #CEO #team 
#LeadershipDevelopment https://t.co/VBCqykBTCX",2020-03-06 22:51:02
49,1236061643924271104,"Episode 1 of ""The Truth About Cancer: A Global Quest"" The True History of #Chemotherapy and the Pharmaceutical Monopoly --&gt; https://t.co/CRtxVjYVQ0 #TTAC 

We are here to take the #fear out of #cancer and replace death with life!",2020-03-06 22:50:35
50,1236061567692582912,"Man made #Coronavirus in a laboratory in 1965. 
A #virus is not living! Can a virus reproduce on its own or even be created on its own? 
Viruses need corrupted living MAN w a corrupted mind filled with #fear &amp; doubt to be created! 

https://t.co/IPbA1H40wa https://t.co/Gcf0ln1ULo",2020-03-06 22:50:17
51,1236061517541519373,"God, do not let him kill Bougé!  FOREWARNED https://t.co/7YQSzo21ot #fear #Kindle #weekendread #suspense #99c #IAN1",2020-03-06 22:50:05
52,1236060996386643968,"Economic theory of Emotions advances by taking emotions into account. It studies emotions like #COVID19 spread, depending on other people's presumed emotions and beliefs, such as having #fear #panic or #uncertainty, that trusts in one's behavior. Behavior affects #Economy #Crisis",2020-03-06 22:48:01
53,1236060816891187200,"#Fearlesslivelife
Every day every moment every second we are spending our life with fear. From birth to till death #fear is always part of our life. Just want to gather peoples who really want to live fearless life with us. Join hand, come together to fight with fear.",2020-03-06 22:47:18
54,1236060096200716288,Geniuses @twitter &amp; @facebook banned employees from attending #SXSW2020 Now it's canceled. Why stop there? Let's spread more paranoia for a virus that's a fraction of threat that #influenza is: ban all business activity from this point forward! #irrational #coronovarius #fear,2020-03-06 22:44:26
55,1236059726217166857,"@BabyGo2014 People change 😃👍💚 
#quote #ant #fear #JoyTrain 
#GoldenHearts #FamilyTRAIN 
#BabyGo #supergirlbabygo 
#thextraordinarionly #JovialJill 
#Gerrinnesmac #quotes https://t.co/TOS5hSC10r",2020-03-06 22:42:58
56,1236059505718374400,"@BabyGo2014 It is the ant, not the lion, which the elephant fears.
Matshona Dhliwayo - 
Is it because if you take away the ant you just have an eleph ? 
😂😂😂😂👍💞
#quote #ant #fear 
#BabyGo #supergirlbabygo 
#thextraordinarionly #JovialJill 
#Gerrinnesmac #quotes https://t.co/UrffCvzjJo",2020-03-06 22:42:05
57,1236059348163596288,"Would love a remake of silent hill one, playing this as a kid was terrifying 😱😱 #silenthill #konamiバレンタイン #fear https://t.co/fUtGom5w39",2020-03-06 22:41:28
58,1236058099456204800,This is the thinking of the #zionist regime. To instil #fear into people who are not #zionists. #jaredkushner and his #pieceplan is a joke! The #IDF are trained to hate. #netanyahu #trump #israel. The #soulless of our world are a sad lot. #love and #equality for #Palestinians. https://t.co/WOLJnb7Rog,2020-03-06 22:36:30
59,1236055956766609409,"Don’t follow the fear, it’s always looking back, never forward.  #uncommonsense #fear #lookingback #lookforward",2020-03-06 22:27:59
60,1236055839867314176,"#Fear  does not prevent death , it prevents  #Life

°•~♤♧~•° https://t.co/H4dHAifWEK",2020-03-06 22:27:31
61,1236055174134759426,"#SXSW cancels its 400K-person conference due to #coronavirus 

#fear #pandemic #publicHealth #austin

https://t.co/9pb7uPV5z2 via @techcrunch",2020-03-06 22:24:52
62,1236052617198997508,Gardner-Webb/Winthrop could be interesting coming out of this particular #wolfline screener.  Not for me to say.  #MarketBubbles #DistressedAssets #Fear #Greed #MachineLearning #MarchMadness https://t.co/WLUy1V9wfe,2020-03-06 22:14:43
63,1236051575770148866,@my3monkees @NYPDnews #ComradeDeBlasio built that. #ChickenShit New Yorkers #cowered in #fear as they watched. When rats rule,2020-03-06 22:10:35
64,1236050759118024704,#Fear can hold you back. Nice article talking about fear and constraints. https://t.co/x2IGbjt1K1,2020-03-06 22:07:20
65,1236050544470433798,"#IsItOk that a East Asian student was assaulted in a Coronavirus motivated attack?
#mindless #panic #fear",2020-03-06 22:06:29
66,1236048913041244162,"#Fear:

🏀 #Wizards vs. Hawks, 7 p.m., NBCSWA

#DCsports #RepTheDistrict",2020-03-06 22:00:00
67,1236045900453154831,#Virus #fear persists in financial markets as volatile #day ends with S$P 500 down more th - Mar 6 @ 4:45 PM ET https://t.co/tzjbQMil1H,2020-03-06 21:48:01
68,1236045167926194176,"""Your greatest dreams are all on the other side of the wall of fear and caution."" —Unknown #unhustle #courage #fear",2020-03-06 21:45:07
69,1236043449041702912,"@piersmorgan just retweeted a comment I made about Harry &amp; Meghan. As an Australian that’s new to Twitter &amp; who honestly doesnt care about any of these individuals u can imagine how confused &amp; scared I feel right now
Great photo though! 11/10
#fear #photo #ScottyFomMarketing  🤷‍♂️ https://t.co/ThQFKKtm7L",2020-03-06 21:38:17
70,1236043414908686336,"#Songs of the day:

""Above Me, Beyond You"" - #KoffinKats
""Suicide Pact"" - #NimVind
""Amphetamine Logic"" - #SistersOfMercy
""I Love Livin' In The City"" - #Fear
""Kill The Poor"" - #DeadKennedys

#music #goth #darkwave #Psychobilly #punk",2020-03-06 21:38:09
71,1236042778167119872,Dogma - The Business Massacre https://t.co/YC1x1Yl8Il via @YouTube 👌 #fear,2020-03-06 21:35:37
72,1236041388036419590,Overcoming your fear or pride will better serve your Purpose from God! Share your faith with someone today! #ShareYourFaith #Purpose #Fear https://t.co/CobFTaDRBt,2020-03-06 21:30:06
73,1236041359364104194,"Because we, who claim to live in the land of the free, and the home of the brave, actually #FEAR the #TRUTH... https://t.co/3TzqFYe9cZ",2020-03-06 21:29:59
74,1236041032732721152,"""Hopes and Fears"" by Elaine Butler currently at the 2020 Portland NSW Art Show. Come join us today and tomorrow to view many beautiful artworks by many great artists. #portlandnsw #artshow #hope #fear #2020vision… https://t.co/aWnvPwngrz",2020-03-06 21:28:41
75,1236037356093767681,Creating Fear: How to Escape Our Self-Made Trap of #Fear - #FearWarriorBlog https://t.co/Mkfde66yQN #bookgiveaway,2020-03-06 21:14:04
76,1236037098874040320,#AtheistPride Global insight in 1 hand site:We fear #God Can that uncheatable #fear #help us https://t.co/7kmQAMvNmL https://t.co/LjejnJfOFJ,2020-03-06 21:13:03
77,1236036789527330816,Scientist: Why Everything You Learned About Viruses is WRONG https://t.co/p01KsafiqN #moronsincharge #naturalcures #coronavirusfear #fear #deepstate #swampisdeep,2020-03-06 21:11:49
78,1236035877282787328,"With stock markets falling worth reflecting Japan is now at 1986 levels, UK 1999, HK / Australia 2007 while US retraced to Nov 2019.... puts the opportunity set in perspective.  The “rest of the world” is “on sale” #stocks #shares #coronavirus #panic #fear #investing",2020-03-06 21:08:12
79,1236034576759300096,"@elonmusk #Fear &amp; Panic is dumb.. but so too is Global Ineptitude? https://t.co/te0hbJXSWC ""Coughs Sneezes &amp; Airline Air Con"" #Pandemic #Pandemonium #Coronavirus #COVID19 #Globalisation",2020-03-06 21:03:02
80,1236034455069954049,"In some #Italian cities people are randomly leaving this post-it note everywhere; it says ""everyrhing is gonna be alright"". A simple #message, a #kind word to #help spreading #hope rather than #fear against this SET UP aiming to destroy us! Keep smiling #Italy 💖🇮🇹 https://t.co/jNpv4GJ7UL",2020-03-06 21:02:33
81,1236033978672517121,"#BetterRelationship Tips HOW FEAR CAN BENEFIT OR CRIPPLE US. #fear #trauma #abuse #anger #domesticviolence
Read more 👉https://t.co/29RyxiAhrH https://t.co/ykMJOdy8EN",2020-03-06 21:00:39
82,1236030631999651842,@AguzziTemp @RibeiroCarlitos My lab studies #stress and #fear which is very relevant on  this recent increase in attention on respiratory viruses. We would like to know if YOU are afraid of #COVIDー19 because:,2020-03-06 20:47:21
83,1236029874004840448,"#humanity acting out of fear so often - such a tool, #fear, to keep watch, to include, to decide, because we can't remember it all at once, can't hold all our experience &amp; information in conscious, instant, generative thought. Instead, we write, memorize, make art, &amp; fear.",2020-03-06 20:44:20
84,1236029818707128320,"Don’t let the fear get you...
.
.
.
#Dune #Fear #Virus #Spice #washYourHands #cleanse #clean #coronaVirus #TheLittleDeath @ Universal Studios Hollywood https://t.co/VZVrNDJUP2",2020-03-06 20:44:07
85,1236028295994650626,"COVID-19 spread remains the number one topic for stock markets around the world, with fears driving cash flow entirely.

#Trading #Investing #Stocks #Commodities #Indices #FX #RiskManagement #Fear #RollerCoaster #COVID19

link: https://t.co/fDa6mxKfsh https://t.co/ftykkluWSe",2020-03-06 20:38:04
86,1236027302409994240,Todayhas been fun day on both sides of the #StockMarket #COVIDー19 #fear #greed #tradingpsychology #tradingeducation @farah9052 #es_f #es #spx https://t.co/acIkzo4lFp,2020-03-06 20:34:07
87,1236026918677499906,"Apparently recycled loo roll is available because people think its recycled from loo roll ... go figure what panic does to the human brain 🧻🧻🧻

#nosense #besensible #edgeoftheworld #Fear #fearfulworld #society",2020-03-06 20:32:36
88,1236026357399896065,"Typically when someone doesn’t take action on something, it’s because they’re afraid. 

#FearTalk can look like this:  

1. “If I fail at doing something I won’t be enough”
2. “If I fail at something I won’t be loved”

Reframe the word #FEAR to AREA OF OPPORTUNITY 

#reframe",2020-03-06 20:30:22
89,1236023258069204994,"What was stirring inside of me? I didn’t recognize this feeling. It scared me. This emotion was new and unknown. FEAR? Is that you knocking at my door?

READ THE STORY HERE . . . 

Am I Becoming Afraid of People?

https://t.co/SrJrbL0w3h

#coronavirus #covid19 #fear #iamtb https://t.co/qp9iMvylrS",2020-03-06 20:18:03
90,1236023095015530496,@SotoStofficial Yessir. #Fear is what is going to kill everyone.,2020-03-06 20:17:24
91,1236023053202702337,#Fear is a state of wrong #perception. https://t.co/U8DX5AHiZH,2020-03-06 20:17:14
92,1236021705849606147,#Hackers #phishing with #fear #coronavirus https://t.co/WjIoBrqAhH,2020-03-06 20:11:53
93,1236021488777650177,"Volatility is surging due to fear sweeping the securities markets related to coronavirus. 

""There's nothing to fear, but fear itself."" 

I wonder how much longer will the panic continue.

#Fear #VIX #Panic https://t.co/sFzLicfx8j",2020-03-06 20:11:01
94,1236019180085874695,"Dont let #FEAR dive the Markert!
 #StockMarket",2020-03-06 20:01:51
95,1236018820369838080,"She Was A Jobless, Penniless, Single Mother With Depression

Any rejection is just redirection.

https://t.co/vlJN4EiXcS

#Rejection #Hopeless #Fear #Depression #MentalHealth #EndTheStigma #UNCrushed https://t.co/J6cTStJdi8",2020-03-06 20:00:25
96,1236018598088331265,"It is when we face our most coveted fears we realize that they were mere hurdles to a greater being.

#learningthroughplay #learningeveryday #learningoftheday #lessonlearned #strength #fear #endurance #postoftheday… https://t.co/z581FyhDzm",2020-03-06 19:59:32
97,1236018525812244481,Does the fear of a particular person put you in despair? Perhaps you are putting him or her on a throne only God should be on. #newlife #God #fear,2020-03-06 19:59:15
98,1236018477774716929,"@ChuckWendig @aetiology The great thing you can count on in mass communication is #FEAR and bragging about #MONEY and #TRAGEDY and #NegativeCurrentEvents so blame China as the newspaper, which originated in #China as a court bulletin and spread, with paper and printing press, to Europe",2020-03-06 19:59:03
99,1236018360544038912,This is true :) #fear https://t.co/qpYknYcsKN,2020-03-06 19:58:35
100,1236017530344370176,"We are talking ourselves into a #recession based solely on #fear. My #flights have not been even close to full this week, people are canceling #hotel stays and we are feeding off news media fear that attempts to gain readership, eyeballs and listeners. Back to normal Mar 31!",2020-03-06 19:55:17
101,1236014996187832320,"I will never get enough of THIS!  💯👏 Be smart, be safe &amp; shake that FEAR off peeps. 💃 Happy Friday! 
#shakeitoff #tgif 
#fear #dance
#move #selfcare
#dontworrybehappy 
#positvevibes 
#healthcoach 
#lbinspired… https://t.co/44MXvkBfmz",2020-03-06 19:45:13
102,1236014473304891392,#Fear is the #tax that conscience pays to guilt. George Sewell #teamfollowback,2020-03-06 19:43:09
103,1236014078272745472,I #HEAR you on this @maxwellivey as you know this CAT has #Agoraphobia Challenges and love to get out and do more #speaking and #advocating in person but the still overcoming the #Fear of an attack in #Public :-( 🙄🙀😿 https://t.co/0Sa2QIx0Do,2020-03-06 19:41:34
104,1236013136437706752,"Chinese Patient Dies of Coronavirus After Initial Recovery and Discharge From Hospital #CoronaVirus #WHO #USA #CDC #Doomsday #China #italy #Fear ☠😷☠
https://t.co/oY1kQdiXoB",2020-03-06 19:37:50
105,1236009576014602240,"It is not death that a man should fear, but he should fear never beginni... #Death #Fear  #FollowFriday https://t.co/kdg2dKc51Z https://t.co/C94dm2edFo",2020-03-06 19:23:41
106,1236007957218889728,"How many of your fears have actually come true, especially to the extent that you had imagined? #Fear lies. Consider this: Trust Hope - RK",2020-03-06 19:17:15
107,1236007389544972289,"As #fear about the #coronavirus spreads along with the contagion itself, the top news story in the world has pulled in some major #brands — for better and worse.",2020-03-06 19:15:00
108,1236005868241641474,"@adamrichesart
ballpoint pen drawing
#black #ink #leader #fear #drawing https://t.co/nESSYlMZpy",2020-03-06 19:08:57
109,1236003847450923008,"Hey guys, question for you, how are you overcoming your depression/anxiety/fear? We all struggle with that, but we can live free from our struggles, let’s talk about it... 
.
#depresion #depressed #anxiety #fear #Unknown #fearoftheunknown #BeKind #addiction #love #empathy",2020-03-06 19:00:55
110,1236003303168839680,"Been talking to the @LikeFolio team about purchase intent/consumer happiness on #FastMarket for awhile now, but I think the #Fear Index measuring #coronavirus concern is so incredibly interesting - especially during a time of so many unknowns. https://t.co/mVTRcCgxBh",2020-03-06 18:58:45
111,1236002647116623872,"If the #coronavirus is so bad.. Why haven't we closed #Disneyland or #Disneyworld.. Oh that's right #fear, #money, and #politics!",2020-03-06 18:56:09
112,1236002071356174337,@thehill @TheHillOpinion It WON’T be contested. Nothing worse than media #fear monger ing,2020-03-06 18:53:52
113,1236002012094959618,"Good news, you can have them  all back. #book “ A Dance Amongst The Flames”. True story of 1998 U.S. Embassy Nairobi survivor.   #PTSD #anxiety #mentalhealth #fear #terrorism #survival #hope #love",2020-03-06 18:53:38
114,1236001863327195136,"How the 1918 Spanish Flu pandemic helped shape the coronavirus action plan #USA #CDC #WHO #Coronavirus #China #Italy #Doomsday #Iran #Fear ☠😷☠
https://t.co/aAQqbhYlqA",2020-03-06 18:53:02
115,1236001702144364550,"#Facts not #Fear, #Reasons not #Rumors , #Solidarity not #Stigma #COVIDー19 Tag lines.  #WHO daily briefing @WHO",2020-03-06 18:52:24
116,1236001413865418752,@drdrew The #fear is far more destructive than the #virus itself. #coronavirusscam #coronavirusfears #coronavirusscare $SPY,2020-03-06 18:51:15
117,1236001154645057537,Friendly #Reminder : Being #unproductive doesn’t mean you’re #worthless . It means you’re allowing #doubt to #delay &amp; #distract you &amp;/ #fear to create #choas . #Chaos is powerful b/c it has the appearance of not having a #mathematical #pattern . #hope only lacks a timing factor,2020-03-06 18:50:13
118,1236001098810286081,"The new act I have been working on for a while is the stuff of nightmares!
GET READY ☠️
#escapes #nightmares #cantwatch #original #creativeprocess #fear #pain https://t.co/kB305bZ2z5",2020-03-06 18:50:00
119,1235999371033866240,#Fear is the #tax that conscience pays to guilt. George Sewell #teamfollowback,2020-03-06 18:43:08
120,1235998503261933568,"Friday motivation! 
Sometimes we have to step outside our comfort zones to achieve a new goal. Practice bravery. It’s ok to feel the fear, but don’t let that stop you from doing it anyway. 

#motivation #bravery #fear #qotd #qotw #happyfriday https://t.co/p8DvuIlfZk",2020-03-06 18:39:41
121,1235998107747454976,Amazing keynote from @CMMcgowan at @DeloitteCanada #IWD event. Going to challenge myself to Face Everything and Rise #FEAR,2020-03-06 18:38:07
122,1235997836795355136,A #MarketPlace For #Fear? https://t.co/Yl8jUDI2ak https://t.co/hcoVwCiVVi,2020-03-06 18:37:02
123,1235997627134521344,"@lisakitter Because you are not a sheep and you see pass the nonsense. #Patriot

Democrats use fear. 

#Fear #DemocraticStrategy https://t.co/j07akzKg3R",2020-03-06 18:36:12
124,1235997189626900480,"@EmmQuinn1 @GodLovesUSA1 @Nick_Clamorgan Yes that’s one thing I like about him -his consistency. Because as the saying goes, you can’t serve two masters! Your ideals are either Consistently rooted in #LOVE or consistently rooted in #FEAR",2020-03-06 18:34:28
125,1235997184190853121,Michel de Montaigne:”There is no passion so contagious as that of fear.” #quotes #quotesoftheday #FridayThoughts #fridaymorning #FridayVibes #FridayFeels #FridayFeeling #fear #FridayFacts #friday #VirusCorona,2020-03-06 18:34:27
126,1235996914597978115,#Fear grips #Wall Street as stocks plunge and Dow sinks another 800 points amid coronaviru - Mar 6 @ 1:30 PM ET https://t.co/W12PvcoR8H,2020-03-06 18:33:22
127,1235996618563829761,"The Baby Boom falls down &amp; goes BOOM!

https://t.co/GFZ4FjWIGG

How the fear of #death undermines a generation w/a slash &amp; burn mentality &amp; how embracing a greater understanding can save us!

An #excerpt from #HowToSurviveLifeAndDeath 
#boomers #fear #spirituality #FridayThoughts https://t.co/VRYBM0YnZs",2020-03-06 18:32:12
128,1235993871689166855,"Trump used fear to build a cult - fear of muslims, liberals, jews, mexicans. Now those voters are primed for fear. As he fails to contain a pandemic &amp; the economy tanks that’s going to work against him. #trump #CoronaVirusUpdate #economy #resistance #fear",2020-03-06 18:21:17
129,1235993861798969345,Irrational Fear - The novel coronavirus is making everyone anxious. But there are ways to cope. Here’s how. #coronavirus #COVID19 #fear #anxiety #psychology #health #medical  https://t.co/dNLzPc80um,2020-03-06 18:21:14
130,1235993711189741569,"@Team_Enough @bradybuzz ... thankfully,
 the gun nut cult is a dying clan of #hate and #fear",2020-03-06 18:20:39
131,1235993608278487041,"What you fear, is going to hurt you.
Let your fear go away.
#Fear is not #you",2020-03-06 18:20:14
132,1235990957931163648,#fear is hard to dispel. Our younger generation may have better science literacy ? 🤷🏼‍♂️ #GMO #STEM https://t.co/TT9326nIGS,2020-03-06 18:09:42
133,1235990370535817216,"Got to add my firs post to my new  #blog dealing with the #monsters of #selfdoubt #failure and #fear already quite happy with the way this blog is looking, only one post in! https://t.co/RMw2kV7OOU https://t.co/tFO059ID11",2020-03-06 18:07:22
