,id,text,created_at
126,1234188400955154433,"FIVE TO WHOOOOOOOOO
#DoctorWho #excitement
... aka catching the last few minutes of countryfile time",2020-03-01 18:46:59
127,1234182120811171842,"Today begins Employee Spirit Month! March is dedicated as a month for activities that create enthusiasm, excitement and a feeling of community in the workplace. 

#employeespiritmonth #March #enthusiasm #excitement #community #workplace #satisfaction #CXO5partners https://t.co/rFR0YQfa2y",2020-03-01 18:22:02
128,1234180033901518849,"Just realized @KnivesOut is available for digital download. YES!!! @Ana_d_Armas, @ChrisEvans and @jamieleecurtis CRUSHED IT!!!! #excitement",2020-03-01 18:13:44
129,1234178346919043074,"Welcome March! 
""Embrace every second with enthusiasm. Live your days with excitement. Have a blissful month"" 
#Auto #Repair #Shop #Mechanic #March #NewMonth #Car #Excitement #Corvette #2020 #Commack #Smithtown https://t.co/BvnIP7dEKf",2020-03-01 18:07:02
130,1234178310197989378,"🌸Blossoms on my walk.🌸
For you, @paulinereidboo1, a chilly day in London today but lovely sunshine. 
The blossoms fill me with hope and excitement for new growth. What excites you?
#blossoms #blossomsontrees #treesinlondon #londonblossoms #newgrowth #excitement #hope https://t.co/s1jybSGTGM",2020-03-01 18:06:53
131,1234176298878152705,"SUMMER COOLER™ 2020 coming soon to a Theatre near you! #my5terymusic #SUMMERCOOLER2020 , #Excitement, #1ofakind , #Toledo, #May, #showcase, #dance, #stepteams , #Drumline, #bands, #singer ~ https://t.co/HniZzYqeSZ https://t.co/lzKzfMUjJq",2020-03-01 17:58:54
132,1234167453871153152,"💋Guess who’s back.... 💋
✨Coming ... Soon!!✨
@kaliroses #KalisToys
Gettin’ Hot n Ready For Purchase! ❤️
#adultnovelties #passion #intimacy #excitement #romance #love #marriage #relationships #dirtylittlesecret #kaliroses #naughty #mindforbusiness #bodforsin #entrepreneur https://t.co/F5U7cpzfaI",2020-03-01 17:23:45
133,1234152072661987328,"Sibling Vacations are fantastic when you share a passion for the incredible restaurants of Colima, Mexico! #siblings #travel #tourism #Mexico #excitement  #VisitColima #food #restaurant #cuisine #shoes #photography #blog #fun #ocean #friends #beach #sharing #laugh #NeverBeBored https://t.co/ctIKo4Hur9",2020-03-01 16:22:38
134,1234141906449391616,Birthday Party #Kids #Birthday #Party #Entertainment #Excitement 🆒 🎂 https://t.co/aFDL5PHcYw,2020-03-01 15:42:14
135,1234102250412412932,Geared up to fly🦸World's Longest Zipline ⛰️🔝✌🏽 #zipline #jebeljaismountain #jebeljaisflight #worldslongestzipline #guinessworldrecord #rak #dubai #adventurer #travelforlife #gopro #goprohero6 #excitement #cool #calm… https://t.co/QuOZs7NC43,2020-03-01 13:04:39
136,1234096867010600961,"I was like ""Qa likha hoga usme""
#excitement https://t.co/LObh9YGBib",2020-03-01 12:43:16
137,1234084757966925825,Happy 6th #birthday to a very special #princess Annabelle           🌈🦄💖 Rainbow Dancer our #unicorn #princess is so excited take you and all your friends into an enchanted #fairytale world full of #excitement and… https://t.co/vhFHAkYcwx,2020-03-01 11:55:09
138,1234060580295712770,"Huge thanks to @fojhgs, the Men in Black team, Mrs Jefferson and of course our amazing question master Conor for a great quiz night! #excitement #quiz https://t.co/k6oIx3Inn6",2020-03-01 10:19:04
139,1234052037458874368,E • I S • F O R • • • •  #evolvement #excell #excitement #sundaymorningchills #morningcoffee #sunshine #spring #hellomarch #letsbeproductive #positivity https://t.co/IFvMQAB8iG,2020-03-01 09:45:07
140,1234050215822450688,"Thanks @MadhavSheth1 for confirming relame 6 nd 6 pro has 90hz dispaly 30watt fast charger in box 
Hint was awesome u r using Mediatek nd Snapdragon both processor means Realme 6 has coming Mediatek processor😁 
#Excitement #PowerOnBudget 
@realmecareIN @TechnicalGuruji",2020-03-01 09:37:53
141,1234046971759022087,"Sunday #StDavidsDay  #Excitement as #Ataxia #patients group #Wales #charity have FINISHED #construction of the HUGE #RareDiseaseDay task  and thinking about the next project follow our 
#socialmedia 
IG =  
@Ataxia_and_Me

FB =Ataxia and Me
#Digital 
#raredisease #health https://t.co/IB01lEEJhY",2020-03-01 09:25:00
142,1234038948693004288,"@harrypetsanis 
#GetTheJobDone
This is my #BedrockPhilosophy
It causes ENDLESS controversy because
Of its #NecessaryTruth
#GetTheJobDone
Watch this space for
#Excitement
#ForwardProgress
#Fun https://t.co/O1fcgaUZee",2020-03-01 08:53:07
143,1234031628428685316,"Today begins Employee Spirit Month! March is dedicated as a month for activities that create enthusiasm, excitement and a feeling of community in the workplace. 

#employeespiritmonth #March #enthusiasm #excitement #community #workplace #satisfaction #vista14 https://t.co/uLom9Ppvyc",2020-03-01 08:24:02
144,1233969798612013057,"Watch: #Excitement on Ahmedabad-Jaipur @goairlinesindia flight after #pigeon #boards #aircraft #without #security #check and #boardingpass. Lol. #Enjoy 
 https://t.co/KRboHHT4sI",2020-03-01 04:18:20
145,1233968114167091200,Girls.. you don’t need a man 🤫 You need this ! 😍🎊🌙  #addiction #selfcare #treatyourgirl #dildos #adultstore #excitement #sexualheath https://t.co/RjfLRYa9Ej,2020-03-01 04:11:39
146,1233957135668719617,"I am happy that happened. It kinda brought all of us fans down to earth as well. We forgot they were human. That infinite win streak almost killed the excitement of the game.. now we’re looking forward to a comeback.. #excitement 
#Liverpool #Liverpool_Watford https://t.co/uKv1pA42Tq",2020-03-01 03:28:01
147,1233945044656193536,"Life's a journey. Enjoy every aspect of it! Both the ups and the downs have led to right where you are now!

#life #excitement #positive #seethegood #poetryaddict #amediting #amwriting #bookishthings #books #publish… https://t.co/yAy5HDpF7q",2020-03-01 02:39:58
148,1233930887957532672,"Cause that's boring for a 10pm show and why leave their sexy fine leading man single? 
We like #romance, #excitement and #heartfelt story telling and a good written love story keeps viewers rooting for the when of an OTP! #Sharpwin 👏#NewAmsterdam 👀 https://t.co/ps9i9qsZ9S https://t.co/165kJUYkxr",2020-03-01 01:43:43
149,1233910494857236480,WALK IN DRY PLACES #essentialsofrec #Recovery #Moods #Excitement https://t.co/huxpxjgwie,2020-03-01 00:22:41
150,1233892508989632512,#JayLilRoseCollection told you there'd be more #excitement in #2020 and as continued #support and #appreciation is shown you're asking so what's new? JayLilRose Collection will randomly select #images featuring any… https://t.co/wfepMU5U4e,2020-02-29 23:11:13
151,1233892152037347329,#JayLilRoseCollection told you there'd be more #excitement in #2020 and as continued #support and #appreciation is shown you're asking so what's new? JayLilRose Collection will randomly select #images featuring any… https://t.co/rW7vuEpWKJ,2020-02-29 23:09:48
152,1233891558149251072,#JayLilRoseCollection told you there'd be more #excitement in #2020 and as continued #support and #appreciation is shown you're asking so what's new? JayLilRose Collection will randomly select #images featuring any… https://t.co/Z0vOt46OJM,2020-02-29 23:07:26
153,1233891320185442304,#JayLilRoseCollection told you there'd be more #excitement in #2020 and as continued #support and #appreciation is shown you're asking so what's new? JayLilRose Collection will randomly select #images featuring any… https://t.co/rFcA80MWHQ,2020-02-29 23:06:29
154,1233891017721622530,#JayLilRoseCollection told you there'd be more #excitement in #2020 and as continued #support and #appreciation is shown you're asking so what's new? JayLilRose Collection will randomly select #images featuring any… https://t.co/vltQCB6w06,2020-02-29 23:05:17
155,1233890406435344384,#JayLilRoseCollection told you there'd be more #excitement in #2020 and as continued #support and #appreciation is shown you're asking so what's new? JayLilRose Collection will randomly select #images featuring any… https://t.co/AeFELK3BSZ,2020-02-29 23:02:52
156,1233887629717970944,"Beautiful smiles on the faces of team @cimgh and @kayatoursghana as they dance uniformly during the ‘Happy Hour’ at the Dodi Passenger Lounge, Akosombo.

#cimgkayatoursghana #travelwithkayatours #kayatoursghana #dance #nightlife #nitelife #fun #excitement https://t.co/BxJzi3ZaO1",2020-02-29 22:51:50
157,1233864709859758080,"@DJLisaFoxx @Harry_Styles :: OMG. MY ❤️ IS EXPLODING WITH #EXCITEMENT AND #JOY! oh @Harry_Styles, we #love you. ❤️❤️❤️. #HarryStyles #FineLine",2020-02-29 21:20:45
158,1233863081433993216,Go checkout the Danger Music Video https://t.co/PpfOz8ePsb via @YouTube #new #Pittsburgh #artist #danger #excitement #impenetrable #enlightenment,2020-02-29 21:14:17
159,1233839015880773634,Can't wait to get back to krabi in Thailand and do some more of this. #Thailand #KRABI #Rockclimbing #holidays #fun #adventure #adrenaline #excitement https://t.co/yz1zZTrQDx,2020-02-29 19:38:39
160,1233836581859078147,When you see an amazon package delivered #excitement https://t.co/2cfnVVOxbT,2020-02-29 19:28:59
161,1233830750396416000,"Your Daily Petal, encore edition... #computerscience #softwareengineering #fun #excitement https://t.co/we2NaIOJlR",2020-02-29 19:05:49
162,1233824421749673984,Agent Mori is reactivated! Time to go back to Washington DC! https://t.co/rhWTacEJr1 #SupportSmallStreamers #Stream #Streamer #Twitch #TheDivision2 #WarlordsOfNewYork #Excitement #PreparationForDLC #MoriFamily #DerpSquad #TheShoeBox,2020-02-29 18:40:40
163,1233810913158979584,"*SCREAMS*
It’s #MyHeroAcademiaHeroesRising time!!!! #bnha #mha #MyHeroAcademia #movietime #excitement https://t.co/ilDpWylOyb",2020-02-29 17:46:59
164,1233808287226826752,First All Day Stream!? #AllDay #Strength #Excitement #Notaprofessional https://t.co/Y3OOUvqr5e,2020-02-29 17:36:33
165,1233785289358921728,"Don't let the fear of losing be greater than the excitement of winning. Work until you no longer have to introduce yourself.

#deliver #expected #fearoflosing #excitement #winning #success #achieve #dreamcometrue #workhard #beproud #mindset #motivation #businessowner #smallbiz https://t.co/Q86Taett6Q",2020-02-29 16:05:10
166,1233781224495206400,"That’s the way we did it on the first day of MMJ. Those in attendance experienced our beloved Mumbai in an altogether different way! 

#mumbaimerijaan #mumbaistagram #firstday #firstdayofwork #funevent #excitement #excitementoverload #rawdatalquranschool https://t.co/WJBi5gnY9p",2020-02-29 15:49:01
167,1233723789030182914,"Flaunt a size BIGGER for your Monster
And get upto 45% + Flat 15% off to keep it HARDER!
.
https://t.co/O2KPa5qDjr
.
#malepleasure #penisenlargement #bathmate #excitement #thatspersonal https://t.co/BwDVlL3hsd",2020-02-29 12:00:47
168,1233684583952109568,"Weekend #Excitement as #Ataxia #patients group #Wales #charity have FINISHED #construction of the HUGE #RareDiseaseDay task  and thinking about the next project 
keep following our progress, #media 
IG = 
@Ataxia_and_Me

FB =Ataxia and Me
#Digital 
#raredisease #health https://t.co/ohpqj11ACG",2020-02-29 09:25:00
169,1233677426565287936,I think I think in less than a month I might achieve it! #excitement 🙈,2020-02-29 08:56:33
170,1233654205287739393,"""Freshness"" ""Positivity"" #NewBeginnings #Excitement 

These were the words 💔
#SonakshiRastogi https://t.co/QUzxLZYqWj",2020-02-29 07:24:17
171,1233642989286776832,"Countdown: Student Enterprise County Final: 12 days, 1 hour, 22 minutes, 23 seconds #CountyFinal #excitement #studententerprise #amazingstudententrepreneurs #LITThurles  #LEOTipp

https://t.co/VLvUcUK5cL https://t.co/3k1e6dmJwH",2020-02-29 06:39:43
172,1233627982180290562,"Your choice of #BigTicketNext adventure activity?
a) Snorkeling 
b) Jet Skiing

#Zoonga #Adventure #Activity #Snorkeling #Jetskiing #Weekend #Excitement",2020-02-29 05:40:05
173,1233616949516603392,Come to Coffee House Monday or Tuesday Nights at 7pm! Tickets are $5 and can be bought at the door! Come see songs and dances from your favorite movies!! I’ll see you there! #BeThere #NervousNancy #excitement https://t.co/L04HcjdaVA,2020-02-29 04:56:14
174,1233591508856639489,Enjoying some Nat King Cole!!! #symphony #music #entertainment #excitement #relaxation @ Jones Hall for the Performing Arts https://t.co/yQ4qZA6HPd,2020-02-29 03:15:09
175,1233559174652579840,"Girl's Trip #NewOrleans #MardiGras2020 #2020 #Fun #Excitement #Women #spiritual #spiritualawakening #Love @ New Orleans, Louisiana https://t.co/kijmwIjrg9",2020-02-29 01:06:40
176,1233550240944394242,And back to visit and feed the pigs. #amazement #wonder #winter #farming @CarsewellFarm #fun #excitement #greatoutdoors #adventure #smiles 😁 https://t.co/T6sWtjZ5kR,2020-02-29 00:31:10
177,1233548042629980160,We arrived at Carsewell Farm in a blizzard but that didn’t stop us! We tried to catch snowflakes while we waited to get going! @penicuikhouse #fun #winter @carsewellfarm #greatoutdoors #outdoorlearning #lifeskills #community #farming #excitement 😁 https://t.co/uNPd6Sf7ri,2020-02-29 00:22:26
178,1233547409352986624,And #themsv Trail sign is going up! We are excited for the progress of the trails. #FridayFeels #excitement #shenandoahvalley @VisitShenValley @VisitVirginia https://t.co/js7eXEqKGc,2020-02-29 00:19:55
179,1233538023490572291,You are sweet as pie for tweeting this. Feel so blessed to be on this team. #gratitude #excitement https://t.co/mGXZWEtWvi,2020-02-28 23:42:37
180,1233532488330469376,"No last train tonight this week, Mum and I enjoyed the Ace in the Pack come back. Sport has done it again. On fire Maguire is these days called “MaveRIC(S)” Maguire!!(How come ITV4 reverted to his former name). 🔥✈️🔫🏡 🎱 #drama #excitement #slapintheface #ITV4. https://t.co/k3uyoZgcYx",2020-02-28 23:20:37
181,1233517062514978816,"Pre-ordered my #GalaxyS20Ultra5G  a week ago and still have to wait another 3 weeks.. was never good at waiting for something #excitement is putting it mildly , just want to use that camera on the phone",2020-02-28 22:19:19
182,1233501824633724930,THANK YOU so much ⁦@careacter⁩ for Tyler’s thoughtful gift! It brought all of us #Joy &amp; #Excitement! #CharacterStrong #itsGteat2BWoodgate #MidwayandBeyond https://t.co/HiubXY7HaJ,2020-02-28 21:18:47
183,1233483319599341568,"Don't let the fear of losing be greater than the excitement of winning. Work until you no longer have to introduce yourself.

#deliver #expected #fearoflosing #excitement #winning #success #achieve #dreamcometrue #workhard #beproud #mindset #motivation #businessowner #smallbiz https://t.co/NoQ8ZOsDef",2020-02-28 20:05:15
184,1233476469927612416,🥂Celebrating the end of the first week of #FairtradeFortnight with some #fairtrade refreshmemts @dgfairtrade #SheDeserves @DGCEmpowerment - and with a full week still to look forward too....AND a team meeting.....#excitement #WeDeserve 😂😉 https://t.co/mLLqcFLz0s,2020-02-28 19:38:01
185,1233444473629298689,"This #Friday video comes to you from Prairie View #ElementarySchool showing the #excitement to #learn and how #SmartLabLearning changes the way #students experience #education.
https://t.co/UJExFyHjy8
#STEM #STEAM #STEMMD #STEMVA #STEMWV #STEMWI #edequity #CTE #pathways https://t.co/T7EREjrcJw",2020-02-28 17:30:53
186,1233436626287722498,@EmmaLFerns @StEdmundsWare @secgirlssport Today was the opportunity for students to confirm their interest #excitement,2020-02-28 16:59:42
187,1233435715112820741,If your holiday is about #Excitement #Maldives #InhabitedIslands are the #BestVacations you could enjoy. #DiscoverMaldives from #HaaToSeenu https://t.co/5xZNNkc2Hn,2020-02-28 16:56:05
188,1233420654822744066,"We are bursting with #excitement as we are roughly one week away from #jamminforbooks, a #fundraiser and #celebration on behalf of #jamaican school-aged #children, to be held in Providence, RI. Get your #tickets… https://t.co/I2KIsVIywt",2020-02-28 15:56:14
189,1233415149140217856,"News just in! 📢

We're excited to announce Hempful has been accepted into the Grow with Aldi program! This will see our new Hempful health bars go on sale in its 140 stores nationwide from 31st May. 🎉

#Hempful #GrowWithAldi #Milestone #Excitement https://t.co/8mdx3wp90c",2020-02-28 15:34:21
190,1233395654530981890,@UTK_TCE walking through TCE quad is Illadvised atm due to giant hole in the ground. #pipeburst #excitement #engineering #utk https://t.co/oyanGUOACG,2020-02-28 14:16:54
191,1233393696286150656,"We were SO excited by this afternoon’s book post!! Thank you, thank you, thank you @JenniferKillick! We are so lucky to receive this pre-release edition of #CraterLake and we are VERY grateful for this gift. #KindAuthors #ReadingForPleasure #EXCITEMENT https://t.co/awx2yBLEz8",2020-02-28 14:09:07
192,1233380634179055618,"#FridayMotivation #excitement w/ ECHO on #YouTube Come thru see #AwesomeLive attacks w/ EYG_FamilyCoC #ClashOfClans 
 ⬇️⬇️⬇️🏹⚔🤘 #FridayVibes https://t.co/fvTtUzpZXH",2020-02-28 13:17:12
193,1233364728627519489,Positive Mental Health Week Concert about to kick off here in Marian College! #excitement #positivementalhealth https://t.co/yLtCRmllAq,2020-02-28 12:14:00
194,1233339233127075841,"Thankyou to @BoxToBoxFilms @NetflixUK @F1 and all the teams for allowing this to happen. Breakfast, cuppa, series 2 and live timing from test on the phone.👍 #DriveToSurvive #f1 #excitement shootout to @f1word community for being awesome too!!! https://t.co/U6pPBk0rHR",2020-02-28 10:32:42
195,1233338685623590912,When the #excitement all gets a bit much 🤭 https://t.co/bYBuIlO9Lg,2020-02-28 10:30:31
196,1233334003673042944,"Hone your communication skill &amp; spice up your relationship!
Buy 1 Naughty game &amp; Get 1 Free, to spice up your game! 😁 

https://t.co/3nMSKF9rAo 

#sexgames #romance #naughtyvibes #excitement #couplegames #couplelove #lesbianlove #gaylove #bisexuallove #queerlove #transgenderlove https://t.co/zRCTrh4kBu",2020-02-28 10:11:55
197,1233305771800006656,"Who all are excited for the #Falling video by @Harry_Styles 😍😍❤❤
@HSHQ #harrystyles #FallingMV #excitement.. 
Take part in the poll to answer 👇👇",2020-02-28 08:19:44
198,1233301878076624897,"Be Elite! Feel the Royalty! 😍👑👑👑

#FunnearnKaro #KhelKhelMeinPaisa #EkMinuteMeinPaisaDouble #GameKheloPaiseKamao #paytm #earning #playmore #winmore #follow #game #excitement #fun #cash #SmartPeopleSmartGames https://t.co/iUQPCHowp0",2020-02-28 08:04:16
199,1233285892351107072,"#TANKFEST 2020 - 26th - 28thJune. Book direct @Kelstongh 
01305780692
https://t.co/rYXj1DoVIW
#Weymouth #Dorset #Worldoftanks #bovington #tankmuseum #tank #tanks #military #armoured #tankfest2020 #history #noise #excitement WorldofTanks The Tank Museum #gamers #combat https://t.co/dQJp1DUO7M",2020-02-28 07:00:44
